1545770,曜日,ようび
1255890,月曜日,げつようび
1194290,火曜日,かようび
1372190,水曜日,すいようび
1534890,木曜日,もくようび
1243320,金曜日,きんようび
1445590,土曜日,どようび
1464900,日曜日,にちようび
1507720,平日,へいじつ
1333520,週末,しゅうまつ
