1323080,車,くるま
1443530,電車,でんしゃ
1098390,,バス
1076190,,タクシー
1318290,自転車,じてんしゃ
1485470,飛行機,ひこうき
1361590,新幹線,しんかんせん
1420900,地下鉄,ちかてつ
1602800,船,ふね
1135680,,モノレール
1068190,,スクーター
1097810,,バイク
1175140,駅,えき
1435080,停留所,ていりゅうじょ
1245570,空港,くうこう
