1595650,寿司,すし
1440590,天ぷら,てんぷら
1238460,蕎麦,そば
1574470,饂飩,うどん
1527050,味噌汁,みそしる
1001620,お握り,おにぎり
1137720,拉麺,ラーメン
1605410,焼き鳥,やきとり
1596920,たこ焼き,たこやき
1172510,うな丼,うなどん
1005660,,しゃぶしゃぶ
1474440,すき焼き,すきやき
1306570,刺身,さしみ
1610810,,カレーライス
1001890,お好み焼き,おこのみやき
1629600,たい焼き,たいやき
1422890,茶碗蒸し,ちゃわんむし
1470070,納豆,なっとう
1001390,御田,おでん
1037740,カツ丼,カツどん
1590640,唐揚げ,からあげ
