1315920,時間,じかん
2020680,時,じ
1502840,分,ふん
1490430,秒,びょう
1579110,今日,こんにち
1584660,明日,みょうにち
1579260,昨日,きのう
1576050,一昨日,おととい
1584640,明後日,あさって
1594050,明々後日,しあさって
1333450,週,しゅう
1255430,月,つき,"month, moon"
1468060,年,とし
2084840,年,ねん
1316220,時刻,じこく
1288850,今,いま
1528060,未来,みらい
1196030,過去,かこ
1269060,午前,ごぜん
1268990,午後,ごご
1428280,朝,あさ
1426250,昼,ひる
1542790,夕方,ゆうがた
1536350,夜,よる
1362810,深夜,しんや
1295310,祭日,さいじつ
1289220,今週,こんしゅう
1548010,来週,らいしゅう
