1447690,東京,とうきょう
1652350,京都,きょうと
2078800,大阪,おおさか
2164660,札幌,さっぽろ
2164610,横浜,よこはま
2827768,奈良,なら
2164670,広島,ひろしま
1182580,沖縄,おきなわ
2164640,福岡,ふくおか
2164620,名古屋,なごや
2845104,金沢,かなざわ
2827769,鎌倉,かまくら
2770680,長崎,ながさき
