1578850,行く,いく
1547720,来る,くる
1259290,見る,みる
1591110,聞く,きく
1562350,話す,はなす
1456360,読む,よむ
1343950,書く,かく
1358280,食べる,たべる
1169870,飲む,のむ
1360010,寝る,ねる
1291800,座る,すわる
1597040,立つ,たつ
1514320,歩く,あるく
1174340,泳ぐ,およぐ
1202450,,あける
1202460,開ける,ひらける
1508590,閉める,しめる
1597890,作る,つくる
1473740,買う,かう
1473950,売る,うる
1305990,使う,つかう
